filename,point_id,intersection_idx,lat,lon,arm_direction,heading,gsv_pano_id,gsv_date,has_traffic_light,has_stop_sign,num_traffic_lights,num_stop_signs,detections_json
pt_000000_arm0_offset15.jpg,pt_000000,0,39.9705960278152,-75.13395827060708,0,195,6t7F8wBOlFNtrygz0VoPYw,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000001_arm90_offset15.jpg,pt_000001,0,39.97053952323997,-75.13388905897402,90,285,6t7F8wBOlFNtrygz0VoPYw,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000002_arm180_offset15.jpg,pt_000002,0,39.97048627136541,-75.13396249787156,180,15,AAxCnZxazTEfeK_P2ib1jQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000003_arm270_offset15.jpg,pt_000003,0,39.97054277589645,-75.13403170951145,270,105,YJQ82KhqVb01ogFBnHCQ4w,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000004_arm0_offset15.jpg,pt_000004,1,39.97083057684849,-75.13328608911866,0,195,D9UN7dIWdxoImk7u6UTmHw,2009-09,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000005_arm90_offset15.jpg,pt_000005,1,39.970774071868696,-75.13321687780585,90,285,y9c97ejFbgA8LyOSNdAAKg,2011-08,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000006_arm180_offset15.jpg,pt_000006,1,39.97072082042553,-75.13329031748414,180,15,GIyzwXqnCmqzsXhEFPBFjw,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000007_arm270_offset15.jpg,pt_000007,1,39.970777325361134,-75.1333595288038,270,105,8yDoKePdgVEFJ1IbWGLudg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000008_arm0_offset15.jpg,pt_000008,2,39.97042989872463,-75.13443663743952,0,195,gqN7D5z2q2BlzBjT8_I6Pg,2023-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000009_arm90_offset15.jpg,pt_000009,2,39.9703733944373,-75.13436742557774,90,285,9w7UFcqnXSojQPbDtwCfxg,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000010_arm180_offset15.jpg,pt_000010,2,39.970320142255765,-75.1344408639205,180,15,roTgEOg0zpKb0D8kdY0M0A,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000011_arm270_offset15.jpg,pt_000011,2,39.97037664649887,-75.13451007578911,270,105,roTgEOg0zpKb0D8kdY0M0A,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000012_arm0_offset15.jpg,pt_000012,3,39.97099574465285,-75.13442029479799,0,195,ex4e-FH4ASeqGbYX8MdT-Q,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000013_arm90_offset15.jpg,pt_000013,3,39.97093924035588,-75.13435108237312,90,285,mQFVi-BzLjTWy6ffqNpa7g,2023-03,False,True,0,1,"{""traffic_lights"": [], ""stop_signs"": [{""confidence"": 0.9438785314559937, ""class"": ""stop sign"", ""bbox"": [485.18170166015625, 233.27139282226562, 584.4347534179688, 342.0123596191406]}]}"
pt_000014_arm180_offset15.jpg,pt_000014,3,39.970885988186375,-75.13442452134062,180,15,SerbiPy0i44dXNCeGHO44w,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000015_arm270_offset15.jpg,pt_000015,3,39.97094249243917,-75.13449373377233,270,105,SerbiPy0i44dXNCeGHO44w,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000016_arm0_offset15.jpg,pt_000016,4,39.97025310886284,-75.13045322346778,0,195,9DXkVWrH3DrweRNCExjAEw,2025-04,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.6130704879760742, ""class"": ""traffic light"", ""bbox"": [226.43080139160156, 289.66778564453125, 233.4795379638672, 303.80426025390625]}], ""stop_signs"": []}"
pt_000017_arm90_offset15.jpg,pt_000017,4,39.97019660217755,-75.13038401510067,90,285,WmlnSnIyEugoFqKf15fkrw,2025-04,True,False,2,0,"{""traffic_lights"": [{""confidence"": 0.7738246917724609, ""class"": ""traffic light"", ""bbox"": [376.64990234375, 192.32586669921875, 391.10491943359375, 228.58956909179688]}, {""confidence"": 0.6112145185470581, ""class"": ""traffic light"", ""bbox"": [434.65673828125, 212.31988525390625, 446.1014404296875, 240.29052734375]}], ""stop_signs"": []}"
pt_000018_arm180_offset15.jpg,pt_000018,4,39.97014335254808,-75.13045745637586,180,15,WmlnSnIyEugoFqKf15fkrw,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000019_arm270_offset15.jpg,pt_000019,4,39.97019985918917,-75.13052666474981,270,105,C3DVg2Yj3RpmTMXFtdzZNw,2025-04,True,False,1,0,"{""traffic_lights"": [{""confidence"": 0.6664888858795166, ""class"": ""traffic light"", ""bbox"": [307.0211486816406, 250.10508728027344, 315.5649108886719, 269.2178955078125]}], ""stop_signs"": []}"
pt_000020_arm0_offset15.jpg,pt_000020,5,39.97060779114556,-75.12943359614759,0,195,CAoSFkNJSE0wb2dLRUlDQWdJRGFzWmZ3Qnc.,2020-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000021_arm90_offset15.jpg,pt_000021,5,39.97055128384663,-75.12936438826746,90,285,CAoSFkNJSE0wb2dLRUlDQWdJRGF5YTJKSlE.,2020-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000022_arm180_offset15.jpg,pt_000022,5,39.97049803487157,-75.12943783072575,180,15,CAoSFkNJSE0wb2dLRUlDQWdJRGFxZTZsYXc.,2020-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000023_arm270_offset15.jpg,pt_000023,5,39.97055454212632,-75.12950703861273,270,105,dynqeNJJQ6tch8W5pc9Mpw,2014-06,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000024_arm0_offset15.jpg,pt_000024,6,39.9707084903588,-75.1307008267368,0,195,_TGUbvt3NSj-OWCF_kc7eQ,2019-08,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000025_arm90_offset15.jpg,pt_000025,6,39.97065198382271,-75.13063161769956,90,285,Qazc8Jv_Vplz-fvCUBrjmQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
pt_000026_arm180_offset15.jpg,pt_000026,6,39.97059873403586,-75.13070505927308,180,15,Qazc8Jv_Vplz-fvCUBrjmQ,2025-04,False,False,0,0,"{""traffic_lights"": [], ""stop_signs"": []}"
